Brand,Copang_number,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Sale price,Categories,Images,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,16151419 - 65921631,simple,SKU_9M6IJ_138XGF,Yes To Hypoallergenic Facial Wipe Cucumber,-1,0,visible,"Skin type: all skin
Import Type: Overseas Direct Delivery
Area used: face
Skin Concerns: Moisture","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9M6IJ_138XGF_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_9M6IJ_138XGF_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_9M6IJ_138XGF_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_9M6IJ_138XGF_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_9M6IJ_138XGF_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_9M6IJ_138XGF_2.webp"" width=""100%"" />""",taxable,1,0,0,1,14900,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9M6IJ_138XGF_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9M6IJ_138XGF_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9M6IJ_138XGF_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9M6IJ_138XGF_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_9M6IJ_138XGF_6.webp,",0,KeySpecifications,Unknown (seller information not provided),1,0,Capacity,45 pieces,1,0
,222647170 - 698094455,simple,SKU_3OK3NM_BJML4N,Everyone Face Cleansing Wipes,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3OK3NM_BJML4N_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3OK3NM_BJML4N_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_3OK3NM_BJML4N_2.webp"" width=""100%"" />""",taxable,1,0,0,1,14200,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3OK3NM_BJML4N_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_3OK3NM_BJML4N_5.webp,",0,KeySpecifications,Unknown (seller information not provided),1,0,Capacity,to be updated,1,0
,88601744 - 277213604,simple,SKU_1GR1JK_4L1NDW,Burt's Bees Facial Cleansing Towelette White Tea Extract 17.5 x 18.7cm,-1,0,visible,"Skin type: all skin
Wet tissue container type: refillable
Area used: face",,taxable,1,0,0,1,28090,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1GR1JK_4L1NDW_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1GR1JK_4L1NDW_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1GR1JK_4L1NDW_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1GR1JK_4L1NDW_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1GR1JK_4L1NDW_9.webp,",0,KeySpecifications,Unknown (seller information not provided),1,0,Capacity,to be updated,1,0
Purederm,270049745 - 847970483,simple,SKU_4GS3PT_E0UY7N,Purederm Aloe Cleansing Tissue,-1,0,visible,"Skin concerns: soothing/moisturizing
Wet tissue container type: refillable
Number of copies: 30
Total Quantity: 15","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_4GS3PT_E0UY7N_1.webp"" width=""100%"" />""",taxable,1,0,0,1,14900,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_4GS3PT_E0UY7N_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30 sheets,1,0
,6340120411 - 14838861573,simple,SKU_2WUQS7V_6TEOAV9,Stridex Sensitive Aloe Soft Touch Pad,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2WUQS7V_6TEOAV9_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2WUQS7V_6TEOAV9_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2WUQS7V_6TEOAV9_1.webp"" width=""100%"" />""",taxable,1,0,0,1,24000,19600,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2WUQS7V_6TEOAV9_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2WUQS7V_6TEOAV9_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2WUQS7V_6TEOAV9_5.webp,",0,KeySpecifications,Unknown (seller information not provided),1,0,Capacity,to be updated,1,0
Aveeno,87705221 - 275019075,simple,SKU_1G7TS5_4JQM2R,Aveeno Makeup Removing Wipes Twin Pack 19 x 18.5cm,-1,0,visible,"Skin type: all skin
Area used: face",,taxable,1,0,0,1,21530,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1G7TS5_4JQM2R_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1G7TS5_4JQM2R_13.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1G7TS5_4JQM2R_14.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1G7TS5_4JQM2R_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1G7TS5_4JQM2R_15.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1G7TS5_4JQM2R_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1G7TS5_4JQM2R_12.webp,",0,KeySpecifications,Unknown (seller information not provided),1,0,Capacity,19 x 18.5cm,1,0
,111497435 - 335774452,simple,SKU_1UDRYZ_5JWT84,First Aid Beauty Gentle Cleansing Wipes,-1,0,visible,,,taxable,1,0,0,1,22400,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1UDRYZ_5JWT84_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1UDRYZ_5JWT84_5.webp,",0,KeySpecifications,Unknown (seller information not provided),1,0,Capacity,to be updated,1,0
,388382 - 997647,simple,SKU_8BOE_LDSF,Rainbow Research Alpha Hydroxy Cleansing Treatment Pads,-1,0,visible,Import Type: Overseas Direct Delivery,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_8BOE_LDSF_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_8BOE_LDSF_2.webp"" width=""100%"" />""",taxable,1,0,0,1,19000,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_8BOE_LDSF_4.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_8BOE_LDSF_3.webp,",0,KeySpecifications,Unknown (seller information not provided),1,0,Capacity,Unknown (seller information not provided),1,0
Primera,4752078068 - 6049522919,simple,SKU_26L9IWK_2S1Q9RB,Primera Baby Sun Cleansing Tissue 10 sheets x 6 + AMOREPACIFIC Basic Care 5 types,-1,0,visible,"Number of Components: 65
Skin concerns: soothing/moisturizing
Components: Primera Baby Sun Cleansing Tissue 10 sheets x 6 + AMOREPACIFIC Basic Care 5 types
Total Quantity: 60","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IWK_2S1Q9RB_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IWK_2S1Q9RB_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26L9IWK_2S1Q9RB_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26L9IWK_2S1Q9RB_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26L9IWK_2S1Q9RB_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26L9IWK_2S1Q9RB_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_26L9IWK_2S1Q9RB_2.webp"" width=""100%"" />""",taxable,1,0,0,1,15000,13070,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IWK_2S1Q9RB_9.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IWK_2S1Q9RB_11.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IWK_2S1Q9RB_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IWK_2S1Q9RB_10.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IWK_2S1Q9RB_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_26L9IWK_2S1Q9RB_7.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,content reference,1,0
,6299756292 - 13019985298,simple,SKU_2W6PN2C_5ZBRGYA,Lucintia 365 Eye Clean Care Tissue 3g,-1,0,visible,"Total quantity: 20 sheets
Skin type: all skin
Wet tissue container type: individually wrapped
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W6PN2C_5ZBRGYA_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W6PN2C_5ZBRGYA_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W6PN2C_5ZBRGYA_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2W6PN2C_5ZBRGYA_2.webp"" width=""100%"" />""",taxable,1,0,0,1,7500,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2W6PN2C_5ZBRGYA_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2W6PN2C_5ZBRGYA_5.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,zg,1,0
,6203562899 - 12324394872,simple,SKU_2ULFVRN_5NTMJY0,Soothing gel lotion (2ea) + baby sun cream + sun cleansing pad pouch type,-1,0,visible,"Skin concerns: soothing/moisturizing
Skin type: all skin
Wet tissue container type: portable
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ULFVRN_5NTMJY0_37.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ULFVRN_5NTMJY0_36.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ULFVRN_5NTMJY0_39.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ULFVRN_5NTMJY0_40.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_17.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_27.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_11.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_22.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ULFVRN_5NTMJY0_38.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_32.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_21.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_31.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_26.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_12.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_35.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_9.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_19.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_25.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_33.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_18.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_13.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_34.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_7.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_14.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_23.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_30.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_20.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_24.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_28.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_15.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_16.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_8.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_10.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2ULFVRN_5NTMJY0_29.webp"" width=""100%"" />""",taxable,1,0,0,1,48900,36000,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ULFVRN_5NTMJY0_37.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ULFVRN_5NTMJY0_36.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ULFVRN_5NTMJY0_39.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ULFVRN_5NTMJY0_40.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2ULFVRN_5NTMJY0_38.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,content reference,1,0
Neutrogena,4347695865 - 15279150861,simple,SKU_1ZWI7LL_70OT899,Neutrogena Makeup Remover Cleansing Towelette 19 x 18.5cm,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1ZWI7LL_70OT899_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1ZWI7LL_70OT899_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1ZWI7LL_70OT899_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_1ZWI7LL_70OT899_3.webp"" width=""100%"" />""",taxable,1,0,0,1,142560,101600,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZWI7LL_70OT899_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZWI7LL_70OT899_6.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZWI7LL_70OT899_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1ZWI7LL_70OT899_5.webp,",0,KeySpecifications,Unknown (seller information not provided),1,0,Capacity,to be updated,1,0
,6639060750 - 15168721414,simple,SKU_31SQ426_6YV2CCM,Pillowsoft One Pass Remover Pad,-1,0,visible,"Number of copies: 50
Total Quantity: 50
Skin type: all skin","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_31SQ426_6YV2CCM_1.webp"" width=""100%"" />""",taxable,1,0,0,1,12000,8900,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_31SQ426_6YV2CCM_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,50 sheets,1,0
Nature Republic,5803291148 - 9960186418,simple,SKU_2NZ4O3W_4KQ1D0Y,Nature Republic Jeju Carbonated Cleansing Tissue,-1,0,visible,"Wet tissue container type: portable
Area used: face
Total Quantity: 10
Number of copies: 15","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NZ4O3W_4KQ1D0Y_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2NZ4O3W_4KQ1D0Y_1.webp"" width=""100%"" />""",taxable,1,0,0,1,13650,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2NZ4O3W_4KQ1D0Y_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,70g,1,0
Paula'S Choice,5245296495 - 7418899006,simple,SKU_2EQWWOF_3EP0R3Y,Paula's Choice Gentle Cleansing Close Sheet,-1,0,visible,,"<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2EQWWOF_3EP0R3Y_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2EQWWOF_3EP0R3Y_5.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2EQWWOF_3EP0R3Y_6.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2EQWWOF_3EP0R3Y_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2EQWWOF_3EP0R3Y_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2EQWWOF_3EP0R3Y_2.webp"" width=""100%"" />""",taxable,1,0,0,1,19000,14400,Beauty > Clean/Vegan Beauty > Skin Care,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2EQWWOF_3EP0R3Y_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2EQWWOF_3EP0R3Y_8.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2EQWWOF_3EP0R3Y_9.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,30 sheets,1,0
,1954855381 - 3321834363,simple,SKU_WBVC2D_1IXQFSR,Dr. O'Kim's Gentle Derm Cleansing Pad,-1,0,visible,"Skin concerns: Weak acidity
Skin type: sensitive/problematic
Wet tissue container type: container type
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WBVC2D_1IXQFSR_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_WBVC2D_1IXQFSR_1.webp"" width=""100%"" />""",taxable,1,0,0,1,22000,17230,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_WBVC2D_1IXQFSR_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,60 sheets (125 ml),1,0
Mizon,1235061812 - 2229512002,simple,SKU_KFBNSK_10VE6GY,MIZON Dust Clean Up Deep Cleansing Mask Sheet,-1,0,visible,"Skin Concerns: Pores
Number of copies: 8
Total Quantity: 1
Skin type: all skin","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_KFBNSK_10VE6GY_1.webp"" width=""100%"" />""",taxable,1,0,0,1,21000,14700,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_KFBNSK_10VE6GY_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,25g*8 sheets,1,0
,1085141980 - 2039097840,simple,SKU_HY2CWS_XQ0XYO,Ecogreen Pillow Bubble PLA Dry Cleansing Pad Round Shape,-1,0,visible,"Skin trouble: dead skin care
Skin type: all skin
Area used: face
Total Quantity: 4","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_HY2CWS_XQ0XYO_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_HY2CWS_XQ0XYO_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_HY2CWS_XQ0XYO_4.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_HY2CWS_XQ0XYO_2.webp"" width=""100%"" />""",taxable,1,0,0,1,42500,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_HY2CWS_XQ0XYO_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_HY2CWS_XQ0XYO_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_HY2CWS_XQ0XYO_6.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,120 sheets,1,0
,1085141664 - 2039097312,simple,SKU_HY2CO0_XQ0XK0,Ecogreen Pillow Bubble PLA Dry Cleansing Pad Wide,-1,0,visible,"Skin trouble: dead skin care
Skin type: all skin
Area used: face
Total Quantity: 4","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_HY2CO0_XQ0XK0_3.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_HY2CO0_XQ0XK0_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_HY2CO0_XQ0XK0_2.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_HY2CO0_XQ0XK0_4.webp"" width=""100%"" />""",taxable,1,0,0,1,42500,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_HY2CO0_XQ0XK0_5.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_HY2CO0_XQ0XK0_7.webp, https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_HY2CO0_XQ0XK0_6.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,200 sheets,1,0
Eunyul,177135415 - 506527086,simple,SKU_2XGMK7_8DKMSU,Eunyul Clean and Fresh Bubble Cleansing Pad,-1,0,visible,"Skin Concerns: Pores
Wet tissue container type: individually wrapped
Number of copies: 1
Total Quantity: 20","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2XGMK7_8DKMSU_1.webp"" width=""100%"" />""",taxable,1,0,0,1,17000,9800,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2XGMK7_8DKMSU_2.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,pilgrimage,1,0
,109036106 - 329927525,simple,SKU_1SX0SQ_5GFHPH,Bath House Hello Bubble Bubble Cleansing Pad,-1,0,visible,,,taxable,1,0,0,1,21000,14900,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_1SX0SQ_5GFHPH_5.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,12ml * 10ea,1,0
,6451514668 - 14007984922,simple,SKU_2YP2CKS_6FNZQCA,Color Deep Makeup Eraser Eraser Purple Edition,-1,0,visible,"Skin concerns: soothing/moisturizing
Skin type: all skin
Wet tissue container type: refillable
Area used: face","<img src=https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2YP2CKS_6FNZQCA_1.webp"" width=""100%"" /><img src=""https://www.celmadekorea.com/wp-content/uploads/product_images/main/SKU_2YP2CKS_6FNZQCA_2.webp"" width=""100%"" />""",taxable,1,0,0,1,8000,,Single Life > Shower/Cleansing > Cleansing > Sheet/Tissue,"https://www.celmadekorea.com/wp-content/uploads/product_images/images/SKU_2YP2CKS_6FNZQCA_3.webp,",0,KeySpecifications,for all skin types,1,0,Capacity,"42g, 130g",1,0
